epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.4778293657761354,0.4463679354924422,-0.08560575243945305,-0.08105381750143491,1.4978232383728027,0.12746119499206543
1,0.3954315953529798,0.3653168334410741,-0.17129546446869007,-0.25165284596956694,1.334038257598877,0.0984642505645752
2,0.32342609190023863,0.30881088513594407,-0.3031688484434898,-0.3449674959366138,1.345719575881958,0.09814906120300293
3,0.3142795952466818,0.32418933740028966,-0.38073169038845944,-0.4011991528364328,1.3396527767181396,0.0982205867767334
4,0.35484691766592175,0.37591139857585615,-0.42794071252529436,-0.43700024485588074,1.3301546573638916,0.09833812713623047
5,0.43225613981485367,0.45194453918016875,-0.4573365467099043,-0.459418576497298,1.3428676128387451,0.09822869300842285
6,0.5215196626690718,0.5558434449709378,-0.47572945860716015,-0.4752803100989415,1.3322162628173828,0.09888768196105957
7,0.6165481714101938,0.6445996715472295,-0.4875295483149015,-0.4842203649190756,1.3349344730377197,0.09874844551086426
8,0.7090413581866485,0.7160975153629596,-0.49388300684782177,-0.4888584247002235,1.3276207447052002,0.09839677810668945
9,0.7929274439811707,0.7984013878382169,-0.4959248063656,-0.49196445024930513,1.3160579204559326,0.09839200973510742
10,0.8555319263384893,0.8494134132678692,-0.49808610861118024,-0.49239763617515564,1.3144447803497314,0.09839487075805664
11,0.8989721146913675,0.8508471846580505,-0.49963420858749974,-0.4932764035004836,1.3224477767944336,0.09849739074707031
12,0.9354215883291684,0.9401768537668082,-0.5003097257935084,-0.49303815915034366,1.3297960758209229,0.0985405445098877
13,0.9617966608359263,0.9431654673356277,-0.5002726058547313,-0.4934150828764989,1.3205904960632324,0.09837102890014648
14,0.9823581473185465,0.9928461680045495,-0.5007481196751962,-0.4938117632499108,1.3088233470916748,0.09837126731872559
15,1.00339781664885,1.0050833775446966,-0.5001056073949888,-0.4939114130460299,1.3074538707733154,0.09827709197998047
16,1.021339231958756,1.0194031962981591,-0.5003421490009015,-0.49405062886384815,1.2969069480895996,0.09813952445983887
17,1.038193018390582,1.0298950993097746,-0.500614059659151,-0.4935933810013991,1.2885429859161377,0.09815025329589844
18,1.0493150158570363,1.0328085789313683,-0.4999690892604681,-0.49398194597317624,1.2827293872833252,0.09820103645324707
19,1.0598264783620834,1.058875391116509,-0.4999093762957133,-0.4943940731195303,1.2838854789733887,0.0986635684967041
