epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.6292563012013068,0.595799093063061,-0.051020570672475375,-0.045751987741543695,2.2786498069763184,0.17218279838562012
1,0.5071416927071718,0.4115014099157773,-0.09795035142451525,-0.14455259419404543,2.1652309894561768,0.14925241470336914
2,0.3276024397749167,0.25654679995316726,-0.21567746337789756,-0.2597746184239021,2.1157093048095703,0.1489267349243164
3,0.26248424557539135,0.23686350079683158,-0.33016132563352585,-0.3707349713032062,2.100508451461792,0.14892792701721191
4,0.3224775470220126,0.33542017524059003,-0.41348917667682356,-0.4391118540213658,2.098682165145874,0.15032744407653809
5,0.45289573130699307,0.4777598793690021,-0.4622121206842936,-0.4715388829891498,2.085723400115967,0.14926385879516602
6,0.5923836277081416,0.5788685862834637,-0.48317600786685944,-0.4834800110413478,2.059206962585449,0.14917898178100586
7,0.7134240120649338,0.6852386181171124,-0.4918201302106564,-0.4908168545136085,2.0181541442871094,0.1499311923980713
8,0.8073038481749021,0.7754044532775879,-0.49533403320954394,-0.493536862043234,1.9698083400726318,0.14899373054504395
9,0.8737559467554092,0.840191873220297,-0.49770154230869734,-0.4955075727059291,1.9754400253295898,0.14994311332702637
10,0.932395835335438,0.9014676946860093,-0.49846157947411907,-0.4964961272019606,1.9781265258789062,0.14955830574035645
11,0.9731454631456962,0.9370073538560134,-0.4987473436273061,-0.4971532386082869,1.9721043109893799,0.14906907081604004
12,1.0097056994071374,0.9548417054689847,-0.49838390946388245,-0.4971069716490232,1.9777424335479736,0.1500992774963379
13,1.0378590615896077,0.9837559232344995,-0.49888637833870375,-0.49729633102050197,1.947927713394165,0.14943599700927734
14,1.0648366442093482,1.0079855643785918,-0.4987071374287972,-0.4981254041194916,1.934370994567871,0.14959263801574707
15,1.0862677830916185,1.0131668173349822,-0.499416056733865,-0.49843178116358244,1.941744327545166,0.1510791778564453
16,1.105468967786202,1.0307105825497553,-0.4995802417397499,-0.49821725487709045,1.9459147453308105,0.15021276473999023
17,1.1209582823973436,1.067320044224079,-0.4999113713319485,-0.4986110100379357,1.946077585220337,0.14911794662475586
18,1.1341546750985658,1.1030614192669208,-0.49909537858687913,-0.4983172049889198,1.9427602291107178,0.1492154598236084
19,1.149631360402474,1.0827966378285334,-0.499944761968576,-0.4985727805357713,1.9424517154693604,0.14948558807373047
