epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.4911098869947287,0.46826742933346677,-0.08404980069742753,-0.0767209203197406,1.489274024963379,0.1269242763519287
1,0.3917256949039606,0.346459503357227,-0.16601662380764118,-0.2317566699706591,1.335278034210205,0.09809637069702148
2,0.30786385157933605,0.2614211692259862,-0.3011130512906955,-0.3353303693808042,1.3456027507781982,0.09743738174438477
3,0.28894923025598895,0.2638998203552686,-0.3852572779242809,-0.399707379249426,1.3390135765075684,0.0974283218383789
4,0.33221130588879955,0.33716538089972276,-0.437894680752204,-0.446522410099323,1.3347375392913818,0.09729814529418945
5,0.417389269058521,0.4530995258918175,-0.46774737594219357,-0.47136704279826236,1.3302409648895264,0.09759759902954102
6,0.5183092063436141,0.5455253215936514,-0.48560295139367765,-0.48122618519342863,1.3309106826782227,0.09765100479125977
7,0.6208472309204248,0.647966614136329,-0.4944309110824878,-0.4897620700872861,1.3150687217712402,0.09751105308532715
8,0.711695243532841,0.7358670463928809,-0.49855148849579006,-0.49256275021112883,1.3164043426513672,0.09799528121948242
9,0.7851743675195254,0.7865303204609797,-0.5016208921487515,-0.49442307307169986,1.3176803588867188,0.09743261337280273
10,0.839417875959323,0.8171271681785583,-0.501996764769921,-0.49556300044059753,1.3181450366973877,0.09759211540222168
11,0.8784305728398837,0.8545652627944946,-0.5026743950752112,-0.49539006444124073,1.3144025802612305,0.09875154495239258
12,0.9097699098862134,0.8876551481393667,-0.5032012966962961,-0.49591291409272414,1.303037166595459,0.09795856475830078
13,0.9359400249444522,0.8895261792036203,-0.5030976012349129,-0.49586779796160185,1.31461763381958,0.09798455238342285
14,0.9545114636421204,0.9309121645413913,-0.5034425699940095,-0.49601518649321336,1.2922084331512451,0.09801077842712402
15,0.9763379761805902,0.9414213666549096,-0.5028586387634277,-0.4959963605954097,1.2899463176727295,0.09734845161437988
16,0.9903608824198062,0.9624474828059857,-0.5030023873998568,-0.496363279911188,1.3682363033294678,0.09757804870605469
17,1.0040619029448583,0.9533583430143503,-0.5039176448033407,-0.4959321067883418,1.2701494693756104,0.09833502769470215
18,1.018071989600475,1.0115791192421546,-0.5020997426830806,-0.4963490252311413,1.2860596179962158,0.09738993644714355
19,1.0243844435765193,1.0035462104357207,-0.5034604760316702,-0.4963500155852391,1.3010714054107666,0.09743142127990723
