epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.4702691516050926,0.45186490966723514,-0.07413391296107036,-0.06772378946726139,2.2780306339263916,0.1730036735534668
1,0.3679695433148971,0.29574331641197205,-0.1330000448685426,-0.19845433647815997,2.1156325340270996,0.14892196655273438
2,0.2544661766061416,0.21808817294927743,-0.2629384252314384,-0.3061101184441493,2.1009252071380615,0.14886093139648438
3,0.24706212832377508,0.24121917669589704,-0.3654750327651317,-0.38927231155909026,2.085736036300659,0.14900922775268555
4,0.3338844277537786,0.36536707327916074,-0.43235405133320737,-0.44441213516088635,2.1026530265808105,0.15024495124816895
5,0.4702525081542822,0.52124134852336,-0.46772726395955455,-0.47154884384228635,2.0935750007629395,0.14876151084899902
6,0.602140323473857,0.6234418428861178,-0.4852350285420051,-0.4831495009935819,2.040879726409912,0.14887046813964844
7,0.7152050962814918,0.7412548661231995,-0.49292963800522,-0.48903181002690244,2.0183117389678955,0.1488173007965088
8,0.8068230507465509,0.8078840558345501,-0.4959479088966663,-0.4916084660933568,1.993093490600586,0.14878106117248535
9,0.8723531273695139,0.8376862085782565,-0.49779209322654283,-0.49324201391293454,1.9664623737335205,0.14979028701782227
10,0.9265472166813337,0.9161845262234027,-0.498883727651376,-0.4938492545714745,2.006335973739624,0.14989328384399414
11,0.9658645425851529,0.9262576149060175,-0.49972099466965747,-0.49445350353534406,1.9598758220672607,0.14839887619018555
12,1.0010829544984376,0.967966405244974,-0.5002456467885238,-0.4949489396352034,1.9509434700012207,0.14914822578430176
13,1.0290489609424884,0.9682596142475421,-0.5004822273667042,-0.4947616389164558,1.9407014846801758,0.14870858192443848
14,1.055058119388727,1.0009349951377282,-0.5001860083295748,-0.49524023211919344,1.9501218795776367,0.14925217628479004
15,1.0764948909099286,1.0401133069625268,-0.5001681767977201,-0.49529586617763227,1.9648869037628174,0.1504347324371338
16,1.0941231823884523,1.0512467806155865,-0.49935731521019566,-0.49553382167449367,1.943551778793335,0.14886856079101562
17,1.1091921535822062,1.0635837683310876,-0.49993540346622467,-0.4954800055577205,1.9346401691436768,0.14898061752319336
18,1.124054131599573,1.0599231719970703,-0.5004105791449547,-0.49570376597918,1.9335098266601562,0.14909696578979492
19,1.1347679060239058,1.0767290087846608,-0.5005708021613268,-0.49587928790312547,1.935460090637207,0.15003371238708496
