epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5069444122222754,0.4930110780092386,-0.08175588485140067,-0.07585453012814888,23.656269550323486,1.7219314575195312
1,0.40965955475201976,0.33028675271914554,-0.12197320535779,-0.166149208178887,23.020140409469604,1.7074284553527832
2,0.2845802636673817,0.2510339216544078,-0.22718943053713211,-0.2711172126806699,22.27112126350403,1.706665277481079
3,0.3027572671954448,0.33187090204312253,-0.3413805015958272,-0.37951284188490647,22.36362648010254,1.7069969177246094
4,0.45612801152926225,0.5249948478662051,-0.4270372614264488,-0.4480934807887444,22.46196413040161,1.7554259300231934
5,0.6547508721168225,0.691605480817648,-0.4691933657114322,-0.4746544842536633,22.37068486213684,1.7099406719207764
6,0.8250182740963422,0.8414367620761578,-0.4863121905005895,-0.4856151823814099,22.398279905319214,1.7158329486846924
7,0.955475023159614,0.9389594059724075,-0.4930727178087601,-0.49158871403107274,22.480266332626343,1.702665090560913
8,1.0517680255266337,1.0103402550403888,-0.49623212218284607,-0.49423035291525036,22.448622941970825,1.7132506370544434
9,1.1300188142519731,1.0451592711301951,-0.4977191010346779,-0.49558364428006685,22.388774394989014,1.7052350044250488
10,1.1864109658277953,1.0894324687811046,-0.49821965109843475,-0.4966216224890489,22.51725745201111,1.7256124019622803
11,1.2392873190916502,1.168818290417011,-0.49923707430179304,-0.4974984343235309,22.45994210243225,1.7121710777282715
12,1.278270790210137,1.200768415744488,-0.4994588608925159,-0.4980889100294847,22.28235960006714,1.7096161842346191
13,1.3155274184850545,1.2145946942842925,-0.49967838709171003,-0.49836345131580645,22.357640743255615,1.7121179103851318
14,1.350083406154926,1.2760817087613618,-0.49940333056908387,-0.49890891634500945,22.284294843673706,1.7025434970855713
15,1.3729873918570006,1.2620350489249597,-0.4999373664076512,-0.49901163348784816,22.210813283920288,1.7076873779296875
16,1.3988801791117742,1.3118881353965173,-0.4998909882628001,-0.4991425069478842,22.303457498550415,1.7186837196350098
17,1.4188272517461042,1.3510774465707631,-0.5000132070137904,-0.4995767336625319,22.288984298706055,1.6993672847747803
18,1.4407962881601775,1.3643967188321626,-0.5002689086473905,-0.49947851437788743,22.272512197494507,1.7339377403259277
19,1.456245938172707,1.3386712807875414,-0.5002329355249038,-0.4996669636322902,22.267101764678955,1.7121145725250244
