epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.45851267358431447,0.4451060386804434,-0.0925806832428162,-0.08883886497754317,23.39917254447937,1.695563793182373
1,0.37209311299599135,0.3064725467791924,-0.13467429520992133,-0.18531090250382057,22.664565563201904,1.6948788166046143
2,0.27237936567801696,0.2532961849982922,-0.2429521823158631,-0.2906221357675699,22.38947868347168,1.6853265762329102
3,0.31400366643300426,0.36074928824718183,-0.35601699638825196,-0.3939529061317444,22.225459337234497,1.6995012760162354
4,0.4769490177814777,0.5450114011764526,-0.4353081790300516,-0.45292487282019395,22.35875129699707,1.699218511581421
5,0.6696678560513717,0.7369904334728534,-0.47301001445605206,-0.4778794508713942,22.27181124687195,1.7208600044250488
6,0.8325243007678252,0.8386114835739136,-0.4880792217758986,-0.48773738283377427,22.275434255599976,1.787623405456543
7,0.9554925755812571,0.9436143636703491,-0.49385061401587266,-0.4927467474570641,22.29838275909424,1.7130169868469238
8,1.0445363223552704,1.0488245028715868,-0.4967605993151665,-0.4954785773387322,22.42732858657837,1.702223300933838
9,1.1184110985352442,1.0741208012287433,-0.4981337000544255,-0.49646979111891526,22.212592601776123,1.6919994354248047
10,1.1753345384047582,1.1462204181230986,-0.4983301982283592,-0.49786871900925267,22.43924331665039,1.7355663776397705
11,1.2231851770327642,1.1716653750492976,-0.49894266575574875,-0.49815303774980396,22.433602333068848,1.7488365173339844
12,1.260574228488482,1.2149244913688073,-0.49875838252214283,-0.4986894245331104,22.243150234222412,1.6992225646972656
13,1.2953916352528791,1.253982690664438,-0.49922062628544295,-0.49910248472140384,22.369617700576782,1.739774227142334
14,1.3286786033557012,1.2996982336044312,-0.49960679331651103,-0.4994606306919685,22.198587656021118,1.7328276634216309
15,1.3517654629854055,1.2794454923042884,-0.5001625069058858,-0.49958353776198167,22.130064725875854,1.6933302879333496
16,1.3762606772092671,1.3297300063646758,-0.49965972109482837,-0.4985192074225499,22.295650243759155,1.7361729145050049
17,1.3983603142775023,1.3091542629095225,-0.4998431308911397,-0.4997670421233544,22.1691415309906,1.695429801940918
18,1.4192865605537708,1.380038252243629,-0.500156870828225,-0.5001748181306399,22.087852716445923,1.6981358528137207
19,1.436166694531074,1.3587806683320265,-0.49977355622328246,-0.5000125330228072,22.212785005569458,1.6922886371612549
