epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.4130022886853952,0.4106548268061418,-0.08914073613973764,-0.08080470103483933,1.5026721954345703,0.1276249885559082
1,0.31624457469353306,0.28850969672203064,-0.1848240289837122,-0.2668294459581375,1.3573367595672607,0.09833383560180664
2,0.2629920281469822,0.2598475068807602,-0.32353892349279845,-0.3493176194337698,1.335524559020996,0.09803032875061035
3,0.2787667071590057,0.26738379207941204,-0.39533983170986176,-0.41334963074097264,1.3528168201446533,0.09831666946411133
4,0.34089613533937013,0.3237566821850263,-0.4363908561376425,-0.4456568933450259,1.3396387100219727,0.09826779365539551
5,0.4247764761631305,0.44220670599203843,-0.46184216554348284,-0.468589193545855,1.3331892490386963,0.09807848930358887
6,0.5163244049136455,0.5358332578952496,-0.4770691669904269,-0.48597922462683457,1.3253917694091797,0.0985114574432373
7,0.6085488131413093,0.591492432814378,-0.48801745818211484,-0.4917322351382329,1.3349766731262207,0.0980231761932373
8,0.6990936765303979,0.6782616193477924,-0.4936432672234682,-0.49620743898245007,1.3276655673980713,0.09798860549926758
9,0.7731222865673212,0.7524909514647263,-0.49538982716890484,-0.4972087649198679,1.3150568008422852,0.09804439544677734
10,0.8228138467440238,0.7971617671159598,-0.4988593447666902,-0.49842360386481654,1.335381269454956,0.09828877449035645
11,0.8644244888654122,0.818983793258667,-0.49827743894778764,-0.4988589814076057,1.3232638835906982,0.09832096099853516
12,0.9018698563942542,0.8503151856935941,-0.4975301388364572,-0.49954137664574844,1.3133161067962646,0.09821200370788574
13,0.9262045300923861,0.8862050955112164,-0.4980604276061058,-0.49967933847354007,1.314739465713501,0.09795117378234863
14,0.9415833846880839,0.897284406882066,-0.49938026013282627,-0.49954681213085467,1.308933973312378,0.09804105758666992
15,0.9634685940467395,0.8812934481180631,-0.4974684766851939,-0.4996839142762698,1.296572208404541,0.09814023971557617
16,0.9749944095428174,0.9176845092039841,-0.4983195450443488,-0.49973076352706325,1.301440715789795,0.09841513633728027
17,0.9920320086754285,0.9440485009780297,-0.4979552448942111,-0.49966004720100987,1.2917871475219727,0.0983433723449707
18,1.003321144443292,0.9376221024073087,-0.49899483529421,-0.49964192738899815,1.290609359741211,0.09862875938415527
19,1.0111561944851508,0.9525183393405035,-0.4993073149369313,-0.49992559735591596,1.2893738746643066,0.09857869148254395
