epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5815067635132716,0.41153667654309956,-0.07198719995526168,-0.03990255828414645,178.2634871006012,117.58200168609619
