epoch, train_loss, test_loss, forward_time, backward_time
0,0.5393132090568542,0.5361570034708295,5.130767583847046,9.900595903396606
1,0.5389231181144715,0.5353942002568927,5.257184743881226,7.764835357666016
2,0.538049521446228,0.5346957189696175,4.917520046234131,7.882457971572876
3,0.5371738076210022,0.5341118999889919,5.001795768737793,7.981135129928589
