epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.42460581029836947,0.4185735239432408,-0.0968758210253257,-0.08829852995964196,5.364452123641968,2.5808048248291016
1,0.33522554945487243,0.3258568277725807,-0.19176098704338074,-0.2730694367335393,5.421788215637207,2.543675661087036
2,0.2998780378928551,0.28984426305844235,-0.3279755568275085,-0.36456115199969363,5.402174949645996,2.554314613342285
3,0.32322831050707745,0.31568625340094936,-0.39575722870918423,-0.4165982489402478,5.589124441146851,2.6084041595458984
4,0.3769862898267232,0.35988275362895084,-0.4347259385081438,-0.45243334540954006,5.466399431228638,2.5540812015533447
5,0.44341556613261884,0.43647757860330433,-0.46066438922515285,-0.4756638751580165,5.560151100158691,2.5391948223114014
6,0.5324295226197976,0.5462459371640132,-0.4764892946069057,-0.4910763914768512,5.440217971801758,2.5377047061920166
7,0.6205461208636944,0.6171739743306086,-0.4872152484380282,-0.4980283952676333,5.5022900104522705,2.557234287261963
8,0.7137150844702354,0.7347753368891202,-0.4938654091495734,-0.5031070709228516,5.518767356872559,2.512251853942871
9,0.7927605051260728,0.7697752439058744,-0.4957931236578868,-0.5048758066617526,5.9897191524505615,2.564124584197998
10,0.8492164680590997,0.815020753787114,-0.498023268695061,-0.506010177043768,5.474095582962036,2.512810468673706
11,0.8984670684887812,0.8288652392534109,-0.4976277586359244,-0.5070206270768092,5.518369197845459,2.5078186988830566
12,0.9284314031784351,0.8789817828398484,-0.4980591982603073,-0.5072356233230004,5.572947978973389,2.51767897605896
13,0.9593185484409332,0.9121298927527207,-0.4980015823474297,-0.5065404314261216,5.418675899505615,2.498746871948242
14,0.9763065737027389,0.9433645560191228,-0.4996099821650065,-0.507240490271495,5.410953760147095,2.4857044219970703
15,0.9979807780339167,0.9361702432999244,-0.4980790236821541,-0.5076559002582843,5.399494409561157,2.4704158306121826
16,1.0140981066685457,0.9559155840140122,-0.4985933040197079,-0.5072240623144003,5.60615086555481,2.4757368564605713
17,1.0278438547482858,0.9580457623188312,-0.4978343282754605,-0.5074499134833996,5.423531770706177,2.5614960193634033
18,1.0355383398441167,0.9700942085339472,-0.49945707619190216,-0.5073875761949099,5.3824896812438965,2.4625051021575928
19,1.049843416764186,0.9782655055706317,-0.4985359219404367,-0.506999121262477,5.359267234802246,2.451234817504883
