epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.49076151618590724,0.47206528370197004,-0.08475971336548145,-0.08066032769588324,16.33307433128357,6.0537495613098145
1,0.3986944378568576,0.31771816657139706,-0.12553115403996065,-0.1706200482753607,16.211337089538574,5.978334665298462
2,0.28473834693431854,0.25304082379891324,-0.23087102031478515,-0.2776602873435387,16.579700469970703,6.149038553237915
3,0.30791704471294695,0.33261297528560346,-0.3432973617544541,-0.3805175263148088,17.134514808654785,5.994986295700073
4,0.45960149340904677,0.5040685832500458,-0.4280492818126312,-0.44675621619591344,17.71773886680603,6.006788969039917
5,0.6544454510395343,0.7173721285966727,-0.4703994599672464,-0.4778906198648306,17.949756383895874,5.942171335220337
6,0.8257924971672205,0.8475435422017024,-0.48672980127426296,-0.48844815905277544,18.086726188659668,5.904076099395752
7,0.9488887236668513,0.950999718445998,-0.4931215706926126,-0.49374549434735227,17.963740348815918,5.890000581741333
8,1.0440768874608553,1.0365385183921227,-0.4957573006932552,-0.49623926557027376,17.73800015449524,5.9193501472473145
9,1.1202390148089483,1.1112600748355572,-0.49725880932349426,-0.49798643589019775,17.588428258895874,5.916038274765015
10,1.1758222786279826,1.1028000666544988,-0.49783758360605973,-0.4983490499166342,17.496290683746338,5.9127357006073
11,1.2235477383320148,1.1833581832739024,-0.4985537471679541,-0.4995064643713144,17.264726638793945,5.893249273300171
12,1.2632685189063733,1.2198660465387197,-0.4987728956800241,-0.4999381899833679,17.429218530654907,5.877480745315552
13,1.2992385419515462,1.253384672678434,-0.4988850779258288,-0.5001663932433495,17.250837326049805,5.871922492980957
14,1.3296070992946625,1.2589095372420092,-0.49927956954791,-0.5004323652157416,17.23255681991577,5.7991626262664795
15,1.3541637567373424,1.2815881692446196,-0.49939934049661344,-0.5004660876897665,17.282654523849487,5.818883657455444
16,1.3763773922736828,1.3077560021327093,-0.4998168395115779,-0.5008624333601731,17.309908866882324,5.852703809738159
17,1.3985977998146644,1.3084565767875085,-0.49926476982923657,-0.5008662801522475,17.043680906295776,5.792744398117065
18,1.4170981508034926,1.3543476049716656,-0.49945591160884273,-0.501027368582212,17.169848203659058,5.789971351623535
19,1.433016905417809,1.352573193036593,-0.4996768677463898,-0.5010939882351801,16.90311574935913,5.8741278648376465
