epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.49047761868972045,0.4706136561357058,-0.08463949179993226,-0.07892389308947784,16.08340072631836,5.820797443389893
1,0.39723970683721394,0.31469780894426197,-0.12619163239231476,-0.16956752424056715,15.831913948059082,5.869289398193359
2,0.28454990169176686,0.2535655521429502,-0.23184222670701835,-0.27936699757209194,15.929419755935669,5.899770736694336
3,0.31080302825340855,0.3486913740634918,-0.3440278476247421,-0.38312791402523333,16.867422103881836,5.880331754684448
4,0.45784914092375684,0.4921960142942575,-0.4269597753882408,-0.4408550560474396,17.272239208221436,5.8800201416015625
5,0.6523658232047007,0.6931662926307092,-0.46902820410636753,-0.47332265973091125,17.61515164375305,5.785752534866333
6,0.8189640022241153,0.8342000383597153,-0.4861415618887314,-0.48499744213544405,17.59172534942627,5.76958441734314
7,0.9464388168775119,0.9360155830016503,-0.49285471267425096,-0.4903839322236868,17.434807777404785,5.766476154327393
8,1.0441890542323773,1.0221298061884367,-0.49570279854994553,-0.49322295647401077,17.2601056098938,5.805972099304199
9,1.1177967901413257,1.0969931391569285,-0.4974652821054825,-0.49481377693322987,17.14579963684082,5.813587665557861
10,1.1772749767853663,1.1367908257704515,-0.49806718814831513,-0.4957651335459489,16.91857409477234,5.818814277648926
11,1.2267519625333638,1.1862039199242225,-0.49848310534770673,-0.496604139988239,16.82992124557495,5.77423882484436
12,1.2655246005608485,1.202765969129709,-0.4990652793875107,-0.4968537138058589,16.98307514190674,5.770607233047485
13,1.300582468509674,1.2256436531360333,-0.4990743306966928,-0.49727187477625334,16.717406511306763,5.7660369873046875
14,1.330387681722641,1.2846077680587769,-0.49944183230400085,-0.49776745530275196,16.570820569992065,5.658788204193115
15,1.359179368385902,1.3186235244457538,-0.4992002323269844,-0.4979494030659015,16.55110502243042,5.631369113922119
16,1.381592211815027,1.2956740305973933,-0.4994253653746385,-0.4978521466255188,16.59461259841919,5.686054229736328
17,1.4021318875826323,1.3386019743405855,-0.4996561734722211,-0.4982955272381122,16.660265684127808,5.641881704330444
18,1.4183444541234236,1.3467752566704383,-0.49992457376076627,-0.4981249777170328,16.50951647758484,5.606242418289185
19,1.4395118378675902,1.3915736858661358,-0.4996736863484749,-0.4983004148189838,16.352921724319458,6.0857508182525635
