epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5026775535482627,0.47398369816633373,-0.0718388667759987,-0.0674919279722067,6.018470048904419,2.7416903972625732
1,0.40088747842953754,0.3207567838522104,-0.12761895000361478,-0.18335510790348053,6.002357721328735,2.709224224090576
2,0.2744317493186547,0.2322681901546625,-0.2537814834370063,-0.29577754552547747,6.0302064418792725,2.728912591934204
3,0.25899490312888074,0.2474933278102141,-0.3559158633534725,-0.389163070000135,6.0097362995147705,2.7241475582122803
4,0.33356118488770264,0.34765583047500026,-0.42636624437112075,-0.44820178701327396,6.211364984512329,2.7289836406707764
5,0.4631471461974658,0.5014152985352737,-0.465330455165643,-0.479044639147245,6.057631731033325,2.7092881202697754
6,0.6015224812122492,0.62007298377844,-0.4832224834423799,-0.4915024454777057,6.075493812561035,2.6971499919891357
7,0.714561463548587,0.6939849715966445,-0.49206933493797594,-0.4963730504879585,6.081506967544556,2.6983964443206787
8,0.8009921392569175,0.7632780487720783,-0.49595290938249004,-0.4995045501452226,6.086726665496826,2.686506509780884
9,0.8713006927416875,0.8497268603398249,-0.49813140298311526,-0.5009458065032959,6.181680917739868,2.6769213676452637
10,0.9269342158849423,0.8992867057140057,-0.49797488233217824,-0.501607562486942,6.0952887535095215,2.6778252124786377
11,0.9699524400325922,0.9228380780953628,-0.49934623619684804,-0.5023237054164593,6.076223134994507,2.672004461288452
12,1.0067946658684657,0.955183391387646,-0.49920879247096867,-0.5029806632262009,6.1812379360198975,2.6654257774353027
13,1.0335520001558156,0.9959003741924579,-0.4992713819329555,-0.5030605472051181,6.067955732345581,2.6549885272979736
14,1.0580235375807836,1.0145763892393846,-0.4996914193034172,-0.5034741507126734,6.063531398773193,2.653061866760254
15,1.0803259015083313,1.0490350218919606,-0.49934007170108646,-0.5035725350563343,6.070558786392212,2.6549572944641113
16,1.0965121961556947,1.0544319794728205,-0.49964295213039106,-0.5037206548910874,6.149113893508911,2.6503188610076904
17,1.109007294361408,1.0742080349188585,-0.5004320849592869,-0.5033250634486859,6.053303956985474,2.648167848587036
18,1.124357303747764,1.0701318153968225,-0.49897849789032567,-0.5035019929592426,6.0505547523498535,2.6454827785491943
19,1.1376251532481267,1.0809871416825514,-0.5002434024443994,-0.503863676236226,6.090754985809326,2.70643949508667
