epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.4993979736016347,0.4844145935315352,-0.07830507995990607,-0.07415973567045651,13.658716440200806,1.2279279232025146
1,0.4010295369304143,0.3192329750611232,-0.1174383541712394,-0.16100363433361053,13.68066143989563,1.2919566631317139
2,0.2756623256091888,0.2497951972943086,-0.2159175700866259,-0.2611417266038748,13.535065412521362,1.5539653301239014
3,0.2725560473134884,0.2874434727888841,-0.32164086344150394,-0.35350823173156154,13.534457683563232,1.5015292167663574
4,0.38594553161125916,0.44727535660450274,-0.4071365657907266,-0.4278195867171654,13.766701936721802,1.3403050899505615
5,0.5800287414055604,0.6605629691710839,-0.45983063257657564,-0.4698249468436608,13.853745937347412,2.0123496055603027
6,0.8292282430025247,0.9244596912310674,-0.48687736919293034,-0.4895843794712654,14.337097883224487,1.8199577331542969
7,1.108105746599344,1.1987643883778498,-0.4969440222932742,-0.49644388602330136,14.820234298706055,0.6781494617462158
8,1.385805402810757,1.4648265746923594,-0.4996409874695998,-0.49867114195456874,15.416794061660767,0.5819530487060547
9,1.6094724375468035,1.6179936298957238,-0.5002987831830978,-0.4992471451942737,15.607450485229492,0.5536415576934814
10,1.8058492541313171,1.8028506132272573,-0.500469812980065,-0.4995756516089806,15.691266059875488,0.5194299221038818
11,2.003048206751163,1.992847781914931,-0.5006079920209371,-0.4996760923128862,15.655329465866089,0.5435097217559814
12,2.223099383024069,2.1965914506178637,-0.5003386695797627,-0.4997912828738873,15.732544898986816,0.5981905460357666
13,2.4614452582139235,2.5019801946786733,-0.5005007649843509,-0.4998885691165924,15.940838098526001,0.5426905155181885
14,2.7344609911625204,2.683570623397827,-0.5003235620947984,-0.49995752022816586,16.083535194396973,0.5792596340179443
15,3.0347676368860097,2.9775152940016527,-0.5000639236890353,-0.49983035371853757,16.21628713607788,0.6327955722808838
16,3.37593537569046,3.272647215769841,-0.5002944068266795,-0.49991546456630415,16.555636882781982,0.8993082046508789
17,3.7480819775508,3.7037583681253285,-0.5005264442700607,-0.4999099855239575,16.59545063972473,1.2404541969299316
18,4.179645634614504,4.065867644089919,-0.5005978580850822,-0.49985170364379883,16.772998571395874,1.7734501361846924
19,4.670549411040086,4.450416051424467,-0.5003748100537521,-0.49986382401906526,16.82147216796875,2.2163519859313965
