epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.47649345375024355,0.45427928750331587,-0.08497655506317432,-0.07900724273461562,11.833218574523926,0.35167884826660156
1,0.38107725576712537,0.30889211938931393,-0.13082431357067364,-0.17607147991657257,11.774926900863647,0.2733120918273926
2,0.26932373041143787,0.23915418294759896,-0.23765579267190054,-0.27517202955025893,11.691953659057617,0.3471360206604004
3,0.2743158953694197,0.2774495574144217,-0.34047972697478074,-0.3669658532509437,11.674439668655396,0.34644532203674316
4,0.3970438580100353,0.4467431902885437,-0.4231989922431799,-0.4412249235006479,11.804203271865845,0.3549070358276367
5,0.6162724575171104,0.6825139018205496,-0.4730721448476498,-0.4788483954392947,11.911530494689941,0.2753727436065674
6,0.8926572146324011,0.9755848600314214,-0.49361595855309415,-0.4926121739240793,11.881972074508667,0.21145915985107422
7,1.1976921145732586,1.2766319146523109,-0.499022901058197,-0.49622100820908177,12.060405969619751,0.21465253829956055
8,1.4609905939835768,1.476864484640268,-0.5003846476857479,-0.49704097784482515,12.153514385223389,0.2568681240081787
9,1.6879821419715881,1.706361779799828,-0.49997477806531465,-0.4974073125765874,12.166268348693848,0.2188568115234375
10,1.9224203526973724,1.9288742267168486,-0.5006511572461861,-0.4974344762472006,12.247277736663818,0.21597719192504883
11,2.182935728476598,2.1227731154515195,-0.5005257066625816,-0.49721355392382693,12.256243228912354,0.21726417541503906
12,2.4808636491115275,2.3991192120772142,-0.500232050052056,-0.49758585141255307,12.297599792480469,0.21718311309814453
13,2.819875263250791,2.7949893107781043,-0.5005291052735769,-0.49757863925053525,12.3595290184021,0.25688910484313965
14,3.2176798031880307,3.1172444820404053,-0.49988095233073604,-0.4974952065027677,12.367107391357422,0.21770882606506348
15,3.6654743552207947,3.541198858847985,-0.5006016865372658,-0.4976923167705536,12.481861352920532,0.23910164833068848
16,4.185801253868983,4.081558245878953,-0.5000180974602699,-0.4974146783351898,12.408276319503784,0.21767640113830566
17,4.773551372381357,4.665880019848164,-0.500953815304316,-0.49762136661089384,12.436050415039062,0.22216343879699707
18,5.462090959915748,5.232246178847093,-0.5005187357847507,-0.4974337380665999,12.505125761032104,0.23327994346618652
19,6.24398765197167,6.022861810830923,-0.5008440401691657,-0.49746399888625514,12.584781408309937,0.2958235740661621
