epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5243643396175824,0.4994321121619298,-0.07516294875397132,-0.06987682558023013,19.275278091430664,11.213875770568848
1,1.084353234905463,2.0663560170393724,-0.3877158882812812,-0.49885276647714466,22.26525855064392,8.142241716384888
2,3.963616517873911,5.034823491023137,-0.4995709021504109,-0.4992808080636538,30.79071354866028,18.40998363494873
3,7.582154787503756,9.309887886047363,-0.49972758957972896,-0.4994130524305197,33.75367450714111,26.332897424697876
4,14.565161888415997,17.75004592308631,-0.49951571684617263,-0.49937044657193697,37.314820289611816,26.034207105636597
5,27.240948383624737,34.40494522681603,-0.49917948360626513,-0.4994139556701367,42.112751722335815,26.98441481590271
6,49.209582548875076,56.0538570697491,-0.49971330165863037,-0.49931975511404186,47.37758541107178,27.094977378845215
7,76.23313874464769,79.20686692457933,-0.49935470578762203,-0.49935691402508664,50.5062370300293,27.122804164886475
8,88.15487949664777,87.00064380352313,-0.49949864871226823,-0.49926775006147533,51.96564340591431,27.198907136917114
9,89.88113682086652,87.86528954139122,-0.49927958903404385,-0.4994766482940087,52.034329652786255,27.340643405914307
10,90.14292042072003,88.89039846567007,-0.49934363995607084,-0.49945401457639843,52.234318256378174,27.422038555145264
11,90.23158513582669,89.14997922457181,-0.49951888391604793,-0.49938623492534345,52.41051912307739,27.205020427703857
12,90.26995438795824,89.40027442345253,-0.4995198312860269,-0.49941882261863124,52.530513525009155,27.4150128364563
13,90.29592910179726,89.49508197490985,-0.4995240821288182,-0.4994975488919478,52.22255539894104,27.45387625694275
14,90.3120971092811,89.39979201096754,-0.49965745841081327,-0.49937753264720625,52.453537702560425,27.351945161819458
15,90.31533710773175,89.5669197669396,-0.49954576790332794,-0.49932525937373823,52.48419976234436,27.19166851043701
16,90.31729302039513,89.53540625939003,-0.49957077434429753,-0.49931235726063067,52.38506460189819,27.227729082107544
17,90.32582165644719,89.69841179480919,-0.49941484056986296,-0.4994290883724506,52.48656511306763,27.219276905059814
18,90.32177895766038,89.67596200796274,-0.49959369748830795,-0.4993974039187798,52.51888561248779,27.177724838256836
19,90.32510375976562,89.72756840632512,-0.4998641965480951,-0.4993406098622542,52.348933935165405,27.245019674301147
