epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5047198075514573,0.48266947727936965,-0.08462037905477561,-0.07899081535064258,13.996294498443604,1.5071313381195068
1,1.185674402003105,2.525480325405414,-0.3955488699273421,-0.500984787940979,14.855705499649048,1.2025129795074463
2,4.559058418640723,6.120406811053936,-0.5000587346462103,-0.5008856837566082,16.95082974433899,2.1793551445007324
3,10.058794553463276,13.458003190847544,-0.5001643105195119,-0.5009660422801971,17.920096158981323,3.1144635677337646
4,21.87146522448613,29.078668154202976,-0.5000258133961604,-0.5009746643213125,19.694518327713013,3.209569215774536
5,45.213456263908974,57.51370092538687,-0.5002190447770632,-0.5009855903111972,21.2895565032959,3.3039371967315674
6,76.54637439434345,82.49053896390475,-0.5001334387522477,-0.5010797198002155,22.579545736312866,3.3463122844696045
7,88.76671380263109,88.88464062030499,-0.5000546247913287,-0.5010645962678469,22.07269597053528,3.1503937244415283
8,90.03372324430026,89.1953606238732,-0.4999782477433865,-0.50099060856379,21.99108910560608,3.3246610164642334
9,90.21799894479605,89.4755853506235,-0.5002730872768623,-0.5009733644815592,21.97438073158264,3.2035982608795166
10,90.26829000619742,89.5302000779372,-0.5000500810834078,-0.5009647424404438,22.085962772369385,3.2859463691711426
11,90.28969383239746,89.65421823354868,-0.5000473765226511,-0.5009805605961726,22.08198356628418,3.3118813037872314
12,90.29168715843788,89.73350407527043,-0.5001556454942777,-0.5009744419501378,22.0086886882782,3.18209171295166
13,90.3057603102464,89.79109602708083,-0.5000097344701107,-0.5010239917498368,21.99027442932129,3.15258526802063
14,90.30796373807468,89.76239541860727,-0.49998141022828907,-0.5010508253024175,21.972702980041504,3.162527322769165
15,90.30917637164777,89.84642322246845,-0.500220999121666,-0.5010505066468165,21.98268961906433,3.1691088676452637
16,90.3171936915471,89.86837533804086,-0.4999041070158665,-0.5009189087610978,21.92013454437256,3.1590447425842285
17,90.31325780428372,89.8625494150015,-0.5004121563755549,-0.5010228477991544,21.92320442199707,3.257802963256836
18,90.31564154991737,89.83492924616887,-0.5003144190861628,-0.5011075528768393,21.852386236190796,3.2198326587677
19,90.31649296100323,89.88516939603366,-0.5004449475270051,-0.5010462472072015,21.904557704925537,3.1722309589385986
