epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.48550784301299316,0.4591218141409067,-0.08219457088181606,-0.07700981257053521,13.955566167831421,1.4666483402252197
1,1.1684773535682604,2.671884004886334,-0.398007553930466,-0.4990895986557007,14.777024507522583,1.2569613456726074
2,4.5521311805798454,6.172130437997671,-0.5008597540167662,-0.4992055915869199,17.07934308052063,2.0150091648101807
3,10.106090921622057,13.628483112041767,-0.5010266665082711,-0.49914338955512416,17.933547496795654,3.1103241443634033
4,21.86779808998108,30.422703082744892,-0.5010820822073863,-0.49913495549788844,19.565794467926025,3.217660427093506
5,45.093925549433784,56.84286352304312,-0.5007206390683467,-0.4991840972350194,21.29171895980835,3.3600430488586426
6,76.73022101475642,81.63429553692157,-0.5010220207847081,-0.4990549156299004,22.618964672088623,3.20955228805542
7,88.91464776259203,88.52102661132812,-0.5009982855274127,-0.49911783520991987,22.010393381118774,3.2297544479370117
8,90.03912881704477,89.39060974121094,-0.5010310371334736,-0.4992483395796556,21.993277311325073,3.1882643699645996
9,90.22137363140399,89.54251274695763,-0.5006763906433032,-0.49919211176725536,21.949468851089478,3.3102774620056152
10,90.24361845163199,89.7772703904372,-0.5014010048829592,-0.4991732652370746,22.00079345703125,3.2043023109436035
11,90.28492105924167,89.79047100360577,-0.5006918116257741,-0.4992436927098494,22.020020723342896,3.293099880218506
12,90.28189820509691,89.76887042705829,-0.5009127052930685,-0.49924379128676194,21.954291105270386,3.168229579925537
13,90.29409731351413,89.89755659836989,-0.5009615260821122,-0.49917902854772717,21.943292140960693,3.1562702655792236
14,90.30055134113019,89.98790623591496,-0.5007533935400156,-0.499200687958644,22.011048555374146,3.1318225860595703
15,90.29458970289964,89.957275390625,-0.501283126954849,-0.4991033925459935,22.100616931915283,3.282179117202759
16,90.3033940241887,90.00957782451923,-0.5009087243905435,-0.49900656938552856,21.911874055862427,3.1474928855895996
17,90.31017699608437,90.07180844820462,-0.5004576805692452,-0.49922388333540696,21.957873344421387,3.239013195037842
18,90.30711526137132,90.04254913330078,-0.5005680271066152,-0.499355096083421,21.949678659439087,3.2276976108551025
19,90.30080032348633,90.01565669133113,-0.5013282012480956,-0.4991889206262735,21.923323154449463,3.1749136447906494
