epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5140836857832395,0.38116977896009174,-0.07522843004419254,-0.04045900383165905,84.4221978187561,234.52835988998413
