epoch, train_loss, test_loss, forward_time, backward_time
0,0.5697785758972168,0.5760091628347125,12.993510723114014,7.590217351913452
1,0.5694623374938965,0.5752921445029122,12.726624488830566,5.809019088745117
2,0.5683900380134582,0.5746885623250689,12.716214179992676,5.275094747543335
3,0.5673990941047669,0.5741328511919294,12.908194065093994,5.3074047565460205
4,0.5664182233810425,0.5735383629798889,13.42208981513977,5.2790138721466064
